,best_NN_score_alpha1.5
5275,7.508761
5276,9.597072
5277,11.440755
5278,14.511897
5279,17.682281
5280,12.965156
5281,10.720519
5282,16.26825
5283,10.942674
5284,17.444416
5285,4.9251533
5286,10.665042
5287,7.8292966
5288,12.363935
5289,9.463168
5290,12.690786
5291,10.549377
5292,12.729541
5293,4.2735043
5294,19.52846
5295,10.027255
5296,5.386765
5297,6.411882
5298,11.505631
5299,4.596852
5300,12.472196
5301,5.2630353
5302,11.2504835
5303,15.361325
5304,13.051236
5305,14.519067
5306,13.862931
5307,8.957124
5308,23.158703
5309,16.92105
5310,9.812741
5311,16.384003
5312,16.829744
5313,3.0376918
5314,8.947139
5315,8.991956
5316,14.588193
5317,7.430156
5318,10.277736
5319,9.961928
5320,18.571918
5321,5.1113076
5322,10.394628
5323,13.8397045
5324,12.246337
5325,10.94093
5326,10.247542
5327,10.3891735
5328,4.901183
5329,11.547248
5330,20.987513
5331,19.391905
5332,5.0174108
5333,12.061147
5334,5.7708416
5335,9.558024
5336,11.483263
5337,15.1221695
5338,5.6708055
5339,10.136323
5340,12.855984
5341,7.7147207
5342,17.999405
5343,17.682463
5344,5.570554
5345,3.3822665
5346,11.593547
5347,11.350347
5348,5.8240895
5349,10.805446
5350,9.872547
5351,10.781681
5352,9.201316
5353,5.4833565
5354,12.046587
5355,16.562057
5356,17.98911
5357,12.958056
5358,14.638894
5359,4.425784
5360,12.511481
5361,10.596598
5362,16.890413
5363,15.035604
5364,10.487674
5365,5.708
5366,8.130544
5367,17.43221
5368,9.579431
5369,7.0635085
5370,9.904158
5371,10.685375
5372,10.06784
5373,10.807028
5374,7.4520383
5375,20.399988
5376,8.884041
5377,4.5266385
5378,18.080599
5379,11.613576
5380,9.693236
5381,11.54016
5382,3.5737858
5383,8.954595
5384,16.276207
5385,12.425719
5386,7.956143
5387,15.286969
5388,20.4163
5389,12.2537985
5390,9.180888
5391,14.256172
5392,7.8661475
5393,14.656955
5394,9.260974
5395,7.1647696
5396,14.242812
5397,19.571333
5398,19.40661
5399,10.066366
5400,12.405372
5401,9.883762
5402,9.999153
5403,15.58431
5404,17.156818
5405,7.1694856
5406,26.804852
5407,10.252113
5408,12.647289
5409,16.553488
5410,11.42574
5411,6.518469
5412,9.6478405
5413,14.43427
5414,10.2184
5415,8.928071
5416,4.4643393
5417,9.511821
5418,13.297126
5419,5.602281
5420,13.444816
5421,9.813403
5422,21.489752
5423,11.502453
5424,8.61849
5425,14.536738
5426,16.058483
5427,9.320439
5428,11.095056
5429,12.2934065
5430,13.512229
5431,10.944901
5432,13.643489
5433,8.449471
5434,5.591474
5435,9.971443
5436,4.264125
5437,5.3589063
5438,19.708855
5439,7.7653866
5440,3.332807
5441,13.136563
5442,17.167751
5443,15.472346
5444,9.316052
5445,10.972715
5446,17.464056
5447,10.435831
5448,12.699303
5449,11.417815
5450,12.052639
5451,14.000095
5452,7.0450563
5453,10.85318
5454,18.29716
5455,15.153865
5456,12.534684
5457,10.578679
5458,18.183434
5459,17.05827
5460,12.859002
5461,15.510884
5462,14.744748
5463,11.668508
5464,13.754436
5465,18.404093
5466,4.911035
5467,11.914176
5468,11.813634
5469,4.8345137
5470,13.215177
5471,9.762971
5472,10.767723
5473,18.382288
5474,12.827989
5475,4.2358236
5476,13.563539
5477,18.974321
5478,6.6153507
5479,4.6526256
5480,11.935896
5481,10.576896
5482,11.985638
5483,8.155266
5484,10.20201
5485,10.571929
5486,13.820898
5487,12.31783
5488,11.709955
5489,5.5404024
5490,2.973537
5491,15.086586
5492,12.0014925
5493,10.629297
5494,11.925385
5495,11.96418
5496,11.870645
5497,11.005245
5498,12.779365
5499,13.29053
5500,3.3206277
5501,17.101606
5502,19.922895
5503,4.046219
5504,3.9303958
5505,9.381373
5506,4.476791
5507,11.414391
5508,11.300611
5509,16.32587
5510,4.733897
5511,4.5884786
5512,9.934068
5513,10.341781
5514,19.201395
5515,20.057928
5516,11.984425
5517,17.19718
5518,18.184063
5519,15.477249
5520,12.056478
5521,13.569045
5522,8.208867
5523,9.473363
5524,10.986917
5525,5.9831843
5526,11.121448
5527,16.30028
5528,21.496134
5529,7.0401187
5530,13.560538
5531,4.991508
5532,17.700827
5533,9.778872
5534,12.605663
5535,18.975122
5536,14.996819
5537,13.264455
5538,17.077265
5539,10.798987
5540,3.831028
5541,11.2500105
5542,15.713062
5543,13.304641
5544,11.583813
5545,8.281476
5546,15.599368
5547,11.866942
5548,5.2588887
5549,9.517068
5550,10.75441
5551,12.666667
5552,10.692472
5553,14.756097
5554,9.167296
5555,6.092193
5556,10.33595
5557,18.254128
5558,9.199802
5559,23.520782
5560,13.410975
5561,7.8121705
5562,4.117014
5563,10.0393305
5564,4.6319985
5565,9.001571
5566,4.306665
5567,9.131582
5568,4.7193923
5569,9.063958
5570,13.1786995
5571,17.610607
5572,6.6299024
5573,14.284377
5574,12.413517
5575,9.562668
5576,7.1708765
5577,6.993334
5578,7.231019
5579,10.861484
5580,9.580818
5581,5.5921397
5582,10.785675
5583,8.964595
5584,17.902142
5585,10.58551
5586,4.920515
5587,12.111505
5588,15.901564
5589,16.853308
5590,10.096496
5591,4.113277
5592,9.881864
5593,6.702689
5594,19.05676
5595,10.763267
5596,9.463047
5597,20.49751
5598,17.760403
5599,22.122866
5600,10.314016
5601,8.783562
5602,3.3633652
5603,9.900086
5604,4.60888
5605,17.198183
5606,7.903589
5607,10.027452
5608,5.886082
5609,10.820659
5610,14.381526
5611,9.685031
5612,12.031445
5613,11.583382
5614,14.844374
5615,9.975864
5616,13.629852
5617,8.512643
5618,14.928083
5619,9.3651495
5620,16.299152
5621,17.970644
5622,12.726598
5623,9.898192
5624,4.896058
5625,10.33927
5626,8.7094965
5627,16.368052
5628,11.570743
5629,8.779392
5630,15.032985
5631,10.821639
5632,19.353125
5633,11.976709
5634,17.544882
5635,13.897156
5636,13.820401
5637,19.292215
5638,7.3117495
5639,10.33337
5640,16.614101
5641,18.426785
5642,12.544221
5643,12.6521225
5644,4.4987445
5645,9.17719
5646,19.89748
5647,4.971935
5648,9.008534
5649,8.289501
5650,13.056779
5651,14.269559
5652,17.52852
5653,8.189709
5654,13.981806
5655,9.920787
5656,11.857837
5657,4.393099
5658,16.294024
5659,5.5247774
5660,16.734497
5661,5.399896
5662,14.051208
5663,14.5625
5664,14.302054
5665,14.56534
5666,11.899453
5667,4.455226
5668,4.0543523
5669,10.944208
5670,6.5519567
5671,8.709424
5672,23.170504
5673,16.602776
5674,16.03875
5675,10.539161
5676,10.31054
5677,12.509955
5678,24.138935
5679,3.7931519
5680,13.071756
5681,11.46067
5682,3.5917747
5683,15.639921
5684,10.756787
5685,15.176135
5686,18.497059
5687,11.39287
5688,3.4965186
5689,13.818721
5690,17.68197
5691,11.593573
5692,12.617903
5693,12.153645
5694,7.3911896
5695,11.71631
5696,10.0346575
5697,11.067284
5698,20.098085
5699,11.3668995
5700,5.517465
5701,5.386547
5702,13.575903
5703,9.971994
5704,23.190186
5705,17.796255
5706,9.907221
5707,5.58536
5708,23.298508
5709,7.9154315
5710,12.879289
5711,9.035639
5712,8.481749
5713,14.527251
5714,19.564314
5715,26.302622
5716,10.355865
5717,9.493464
5718,6.355514
5719,9.968463
5720,16.076664
5721,6.3000617
5722,4.7244477
5723,10.512156
5724,11.040939
5725,16.685549
5726,4.605867
5727,9.275155
5728,12.781182
5729,11.860057
5730,20.702341
5731,19.520658
5732,8.671612
5733,6.0782924
5734,11.172294
5735,12.139328
5736,10.349829
5737,3.8416069
5738,8.176182
5739,22.798883
5740,14.430772
5741,8.926238
5742,8.74743
5743,4.6082387
5744,10.080089
5745,9.287469
5746,14.676921
5747,4.4312124
5748,7.8859067
5749,4.4619904
5750,4.416415
5751,9.441939
5752,5.021666
5753,12.814334
5754,20.90362
5755,12.738089
5756,4.2494144
5757,20.297659
5758,23.091806
5759,10.664858
5760,7.493983
5761,5.935737
5762,15.566073
5763,16.304697
5764,13.714355
5765,13.343702
5766,13.068835
5767,12.169606
5768,10.583725
5769,13.954815
5770,4.7394137
5771,6.9454603
5772,6.432066
5773,18.166418
5774,12.958216
5775,13.115211
5776,15.6618805
5777,10.452271
5778,14.549064
5779,10.88776
5780,15.8653755
5781,14.201889
5782,6.853723
5783,14.365289
5784,5.9979033
5785,15.833739
5786,13.504214
5787,4.99663
5788,12.266408
5789,16.987177
5790,12.181013
5791,14.443942
5792,3.9944694
5793,6.2100053
5794,9.689782
5795,16.38436
5796,12.198378
5797,19.286688
5798,7.0498247
5799,12.196437
5800,6.12964
5801,5.176243
5802,13.668577
5803,20.191957
5804,11.714649
5805,13.179898
5806,6.8844633
5807,10.183162
5808,6.8053207
5809,10.787099
5810,15.096194
5811,8.782679
5812,4.7509165
5813,17.07015
5814,18.038687
5815,6.1539054
5816,9.742799
5817,11.2802515
5818,4.972649
5819,11.948828
5820,5.569595
5821,22.240189
5822,10.363719
5823,14.548806
5824,11.88267
5825,11.961914
5826,4.5083876
5827,8.554063
5828,12.568662
5829,12.498823
5830,12.363319
5831,15.40745
5832,9.582934
5833,16.183807
5834,5.221188
5835,12.453425
5836,10.908664
5837,14.206268
5838,7.334574
5839,10.39542
5840,6.220979
5841,6.9226613
5842,5.348814
5843,4.720144
5844,16.910309
5845,5.1728806
5846,11.931793
5847,19.92756
5848,11.192363
5849,15.988816
5850,13.035356
5851,10.914649
5852,13.875382
5853,11.704636
5854,12.285483
5855,9.669726
5856,14.870693
5857,11.894853
5858,5.7735095
5859,16.16195
5860,5.1279683
5861,4.809793
5862,22.354567
5863,10.55486
5864,10.051112
5865,16.823803
5866,13.261102
5867,5.9661183
5868,5.927009
5869,11.45023
5870,9.17441
5871,19.331621
5872,4.9808836
5873,4.4760485
5874,10.564355
5875,8.570193
5876,5.318578
5877,5.8400726
5878,11.53284
5879,19.022379
5880,21.37474
5881,10.259225
5882,4.170359
5883,11.9384775
5884,17.084978
5885,13.181073
5886,14.239259
5887,10.286561
5888,13.433712
5889,10.832677
5890,11.271128
5891,7.2974715
5892,12.815424
5893,20.530428
5894,18.731638
5895,12.161881
5896,10.843541
5897,15.378568
5898,17.499926
5899,9.813893
5900,19.340433
5901,9.79054
5902,9.645894
5903,10.629571
5904,20.329718
5905,8.883483
5906,14.61915
5907,12.324554
5908,5.1808195
5909,12.496347
5910,16.508661
5911,11.956792
5912,4.268278
5913,14.972956
5914,16.824167
5915,5.1896996
5916,5.9380717
5917,14.151206
5918,8.353087
5919,16.820051
5920,4.8394113
5921,15.776209
5922,14.499487
5923,11.519839
5924,17.353424
5925,12.806456
5926,19.210604
5927,14.61726
5928,5.411231
5929,18.136866
5930,14.517774
5931,10.645614
5932,11.339586
5933,21.00466
5934,8.914084
5935,10.244782
5936,10.2805395
5937,9.827287
5938,16.616434
5939,10.182513
5940,11.89774
5941,13.753911
5942,8.368231
5943,18.088572
5944,16.672104
5945,12.834699
5946,16.305819
5947,6.2376866
5948,18.133545
5949,10.977046
5950,21.10039
5951,3.9883184
5952,11.006917
5953,17.74663
5954,16.80634
5955,8.694201
5956,16.379538
5957,10.530693
5958,17.414026
5959,16.482094
5960,3.3155375
5961,13.590084
5962,14.69845
5963,6.1212945
5964,7.178326
5965,10.337537
5966,20.565203
5967,15.891426
5968,7.4224763
5969,19.576328
5970,15.27884
5971,11.12828
5972,10.144416
5973,10.353161
5974,16.332813
5975,3.531514
5976,7.9024034
5977,11.700749
5978,4.616169
5979,9.425999
5980,12.769788
5981,11.813413
5982,14.174304
5983,9.495109
5984,20.98167
5985,12.283898
5986,4.627347
5987,4.0474963
5988,9.084434
5989,11.800214
5990,12.722132
5991,11.293209
5992,4.00746
5993,4.899209
5994,23.996325
5995,18.108648
5996,16.898958
5997,3.4835927
5998,13.123147
5999,18.668404
6000,11.335227
6001,10.197839
6002,11.75922
6003,4.903454
6004,13.755135
6005,19.301373
6006,10.366245
6007,14.301572
6008,7.5832095
6009,6.090458
6010,11.517371
6011,6.863773
6012,3.3149028
6013,4.8776283
6014,6.9402885
6015,13.915075
6016,10.320879
6017,3.4569576
6018,19.22074
6019,12.0971365
6020,4.6828313
6021,17.269241
6022,9.780194
6023,17.892595
6024,6.1556907
6025,9.750641
6026,8.570194
6027,8.742894
6028,4.876186
6029,11.027485
6030,7.515206
6031,10.099633
6032,14.9329605
6033,10.603737
6034,4.5435476
6035,13.036148
6036,8.760286
6037,8.9156475
6038,10.294515
6039,11.4879875
6040,17.459703
6041,19.114796
6042,6.042084
6043,9.653971
6044,12.840655
6045,15.200023
6046,4.7599635
6047,25.688074
6048,9.977902
6049,16.619873
6050,9.854598
6051,4.423951
6052,11.683534
6053,13.487416
6054,11.61504
6055,2.9586575
6056,10.139265
6057,4.715132
6058,14.356061
6059,9.819472
6060,11.582834
6061,13.4931135
6062,15.018143
6063,15.399103
6064,12.720208
6065,3.86561
6066,12.614648
6067,5.6818285
6068,10.62242
6069,15.168514
6070,10.665217
6071,9.7963505
6072,16.422132
6073,12.72483
6074,12.419847
6075,9.079544
6076,10.214876
6077,12.814929
6078,9.10148
6079,9.643232
6080,10.739651
6081,11.94538
6082,7.2637753
6083,9.1686325
6084,13.205041
6085,10.876835
6086,7.6756897
6087,9.538638
6088,8.982137
6089,4.9231224
6090,12.876431
6091,4.3246884
6092,4.8597856
6093,7.533098
6094,6.8637915
6095,12.276025
6096,16.151154
6097,14.070681
6098,13.590876
6099,14.22331
6100,14.233265
6101,9.364169
6102,15.851177
6103,9.403485
6104,13.6605215
6105,9.043827
6106,11.110144
6107,19.190731
6108,12.399234
6109,10.293548
6110,10.694104
6111,11.874295
6112,10.412375
6113,11.874247
6114,13.859981
6115,3.7280896
6116,10.429484
6117,21.019129
6118,13.005317
6119,13.74281
6120,5.3085027
6121,12.165301
6122,11.241734
6123,12.437932
6124,11.957835
6125,7.7445483
6126,10.218978
6127,17.722347
6128,11.101148
6129,5.9722776
6130,11.290431
6131,11.2106085
6132,14.440284
6133,13.032947
6134,7.5967474
6135,21.084335
6136,14.6585455
6137,15.2513685
6138,13.928025
6139,10.725298
6140,15.125976
6141,13.890052
6142,4.9121046
6143,18.883183
6144,4.98941
6145,16.48768
6146,12.635974
6147,11.674066
6148,11.667694
6149,3.3315737
6150,15.965053
6151,4.604283
6152,8.563445
6153,14.964648
6154,3.5628295
6155,11.218392
6156,19.68143
6157,17.865322
6158,4.7095475
6159,4.8433747
6160,11.957605
6161,4.352218
6162,18.417229
6163,11.604762
6164,15.415898
6165,15.867285
6166,13.826455
6167,14.625457
6168,4.4013705
6169,19.946308
6170,3.4690962
6171,11.674799
6172,14.691201
6173,18.534878
6174,4.8114963
6175,5.2801833
6176,4.5822215
6177,10.636541
6178,17.861094
6179,9.436526
6180,19.026634
6181,5.1173368
6182,3.9900246
6183,10.650371
6184,18.288298
6185,17.773119
6186,11.675207
6187,10.64332
6188,10.604595
6189,14.155258
6190,13.486661
6191,10.218577
6192,18.270836
6193,5.9191756
6194,9.851622
6195,15.9410715
6196,13.749752
6197,7.764447
6198,10.16149
6199,9.911147
6200,18.145487
6201,18.397406
6202,14.992791
6203,13.186737
6204,8.568436
6205,8.487015
6206,17.726568
6207,20.707108
6208,8.62176
6209,9.749982
6210,6.947828
6211,11.586711
6212,11.192702
6213,12.2664175
6214,20.627989
6215,6.9928384
6216,16.963942
6217,11.14111
6218,9.205497
6219,8.666723
6220,18.725279
6221,21.23161
6222,4.784549
6223,5.4558387
6224,8.266724
6225,12.533228
6226,5.2511497
6227,10.072869
6228,11.306768
6229,21.388067
6230,5.7683444
6231,10.444222
6232,10.678331
6233,8.606606
6234,5.3147616
6235,11.63614
6236,5.513986
6237,4.3719516
6238,13.027364
6239,11.876711
6240,7.0748005
6241,11.090607
6242,11.449069
6243,5.0749674
6244,6.213236
6245,10.122378
6246,17.83959
6247,12.733387
6248,5.604301
6249,11.617814
6250,9.41754
6251,11.844886
6252,5.270665
6253,4.064823
6254,8.611835
6255,9.06475
6256,9.066515
6257,11.1364355
6258,15.434291
6259,20.361532
6260,4.278438
6261,8.258855
6262,15.195793
6263,11.338087
6264,8.585061
6265,9.921237
6266,8.4263315
6267,7.3349094
6268,12.768372
6269,4.81263
6270,12.761424
6271,7.9391656
6272,14.869594
6273,12.47602
6274,10.250639
6275,22.798422
6276,21.671711
6277,4.1874037
6278,9.789907
6279,13.557927
6280,12.4498205
6281,5.3805737
6282,3.6802092
6283,12.286489
6284,4.1656165
6285,9.482506
6286,5.119702
6287,15.42278
6288,13.972432
6289,10.067811
6290,11.747752
6291,10.8088255
6292,3.3695245
6293,11.46284
6294,12.566759
6295,10.433096
6296,20.012808
6297,10.063186
6298,10.843129
6299,17.743317
6300,5.0694985
6301,10.981883
6302,12.694318
6303,3.7794273
6304,19.221436
6305,10.999555
6306,6.305345
6307,17.889458
6308,12.953713
6309,10.914417
6310,9.245767
6311,11.476623
6312,14.020093
6313,13.330558
6314,13.906278
6315,7.1352077
6316,10.3108
6317,14.61336
6318,10.751071
6319,5.1808257
6320,17.34095
6321,5.166782
6322,7.3177767
6323,10.1199465
6324,13.236058
6325,8.374149
6326,15.428101
6327,10.568109
6328,4.131623
6329,6.924626
6330,10.537889
6331,10.164256
6332,5.058942
6333,19.944956
6334,9.947028
6335,18.834248
6336,10.362828
6337,10.591481
6338,3.5466805
6339,11.41709
6340,11.817147
6341,12.486182
6342,7.874041
6343,16.555033
6344,19.164944
6345,10.447262
6346,5.3096557
6347,17.711073
6348,15.497038
6349,15.838271
6350,5.102801
6351,14.854356
6352,10.2750435
6353,12.148568
6354,21.69121
6355,9.188666
6356,13.535825
6357,14.656438
6358,18.604353
6359,7.8359156
6360,4.919379
6361,11.579303
6362,16.594465
6363,16.340744
6364,16.575254
6365,11.959058
6366,8.875722
6367,12.90433
6368,21.192986
6369,10.467011
6370,6.6706033
6371,19.72302
6372,20.330877
6373,6.55304
6374,13.541645
6375,10.933313
6376,7.0049324
6377,9.132393
6378,13.690856
6379,10.969067
6380,16.454817
6381,17.619873
6382,12.786424
6383,11.443957
6384,13.288538
6385,5.8720827
6386,12.447677
6387,12.977766
6388,11.163638
6389,15.427194
6390,11.393558
6391,13.3845415
6392,13.259583
6393,4.00721
6394,4.859292
6395,22.538216
6396,9.964591
6397,5.978982
6398,14.863995
6399,5.7058563
6400,3.7241178
6401,22.52437
6402,16.876759
6403,15.617902
6404,12.405183
6405,10.8386755
6406,4.213272
6407,4.636555
6408,16.69956
6409,15.381875
6410,12.266056
6411,13.042264
6412,4.4773145
6413,18.245304
6414,14.599843
6415,10.3401
6416,11.139181
6417,7.269611
6418,10.150242
6419,8.140916
6420,15.285455
6421,10.927019
6422,4.452723
6423,14.804846
6424,11.847878
6425,18.243181
6426,5.142778
6427,12.520913
6428,18.827152
6429,20.906017
6430,11.192822
6431,11.758327
6432,7.040375
6433,10.88313
6434,28.42803
6435,10.975139
6436,10.731587
6437,16.587011
6438,10.897505
6439,9.770265
6440,14.217418
6441,18.859676
6442,4.7097416
6443,5.9285436
6444,9.914054
6445,14.678664
6446,12.597215
6447,2.8421524
6448,11.425891
6449,22.177385
6450,4.8418946
6451,16.942114
6452,6.9811864
6453,13.27487
6454,28.319277
6455,17.404095
6456,8.614305
6457,7.977696
6458,19.255175
6459,10.767333
6460,5.3310456
6461,5.4025407
6462,12.080482
6463,9.74215
6464,4.7746534
6465,6.6765933
6466,4.6694427
6467,8.576515
6468,12.323251
6469,12.8047285
6470,14.506497
6471,13.734428
6472,7.6297603
6473,8.504296
6474,7.2835693
6475,11.309519
6476,4.4917626
6477,9.612857
6478,14.9521
6479,12.288697
6480,8.233813
6481,13.998632
6482,5.094189
6483,8.954753
6484,14.664189
6485,4.660162
6486,5.6497083
6487,12.965222
6488,15.475587
6489,3.6300044
6490,4.542545
6491,10.164834
6492,9.231393
6493,15.70224
6494,20.870935
6495,12.643013
6496,5.836033
6497,7.059398
6498,6.2295384
6499,20.861197
6500,10.712369
6501,5.8755527
6502,9.17003
6503,10.613244
6504,7.7334943
6505,17.39966
6506,10.718936
6507,5.696726
6508,10.786211
6509,6.959049
6510,4.5091815
6511,10.274528
6512,13.24233
6513,6.044521
6514,6.9624486
6515,4.2270494
6516,9.188905
6517,26.69731
6518,10.587443
6519,9.735827
6520,4.025002
6521,5.87043
6522,10.460809
6523,11.380904
6524,11.28173
6525,6.1712394
6526,17.462412
6527,12.362845
6528,3.6149466
6529,5.9867826
6530,6.434302
6531,9.785467
6532,4.2257557
6533,10.902639
6534,6.550215
6535,3.7569757
6536,8.30124
6537,3.7372937
6538,9.626271
6539,11.41101
6540,13.571314
6541,10.323262
6542,9.129748
6543,14.68584
6544,12.067569
6545,11.629239
6546,15.641423
6547,12.368312
6548,10.3649845
6549,19.55525
6550,15.489108
6551,7.6576734
6552,18.217722
6553,3.808046
6554,14.4497595
6555,9.208394
6556,21.51705
6557,4.675079
6558,16.9121
6559,15.005265
6560,6.555218
6561,14.130082
6562,6.114741
6563,12.818176
6564,10.607618
6565,7.2872033
6566,14.99606
6567,12.249646
6568,18.707048
6569,7.69512
6570,17.235655
6571,11.410054
6572,9.859488
6573,16.635891
6574,15.166438
6575,15.856807
6576,11.095246
6577,15.332084
6578,8.145474
6579,6.1111875
6580,5.0607395
6581,6.1060185
6582,15.7249365
6583,3.8576765
6584,8.837924
6585,11.372586
6586,8.075023
6587,10.213569
6588,14.858605
6589,5.2050414
6590,13.949395
6591,5.816821
6592,9.500924
6593,17.381195
6594,15.191073
6595,11.846216
6596,4.108539
6597,7.246746
6598,12.279738
6599,10.872714
6600,8.252348
6601,22.31378
6602,5.2073507
6603,13.22981
6604,8.519545
6605,17.937613
6606,10.767311
6607,9.214591
6608,5.020809
6609,12.755579
6610,19.902908
6611,8.250389
6612,14.864067
6613,11.636046
6614,12.503264
6615,10.769898
6616,14.811918
6617,10.487244
6618,11.758306
6619,11.95206
6620,7.134379
6621,4.2957826
