,best_NN_score_alpha1_5_tr
32140,16.734074
32141,9.954367
32142,13.156998
32143,13.045498
32144,8.116862
32145,17.569532
32146,10.636498
32147,9.5071125
32148,14.629714
32149,15.922058
32150,5.3409266
32151,18.348387
32152,9.094992
32153,13.189913
32154,12.010785
32155,5.0429726
32156,24.647478
32157,13.919733
32158,15.791912
32159,16.051796
32160,22.173212
32161,11.870794
32162,3.6487596
32163,20.273489
32164,3.5764034
32165,9.9118
32166,9.876734
32167,9.27995
32168,12.905992
32169,12.438097
32170,5.1915264
32171,5.1108866
32172,12.845869
32173,17.929602
32174,10.475788
32175,13.037294
32176,9.779779
32177,10.992602
32178,3.185301
32179,3.3570511
32180,9.755069
32181,6.1934853
32182,9.655063
32183,11.347355
32184,14.590239
32185,9.67463
32186,14.425561
32187,9.819958
32188,5.3475447
32189,17.338045
32190,6.2147655
32191,4.3394775
32192,18.967222
32193,15.760206
32194,8.104266
32195,18.221891
32196,14.502013
32197,8.977456
32198,13.747144
32199,9.015312
32200,4.512934
32201,18.158419
32202,8.9253235
32203,10.969203
32204,12.612448
32205,3.0649025
32206,12.299486
32207,12.692688
32208,8.169846
32209,4.8693633
32210,11.294808
32211,19.580564
32212,5.1327753
32213,5.516279
32214,17.703081
32215,8.255217
32216,24.42291
32217,4.523917
32218,9.827225
32219,6.704584
32220,6.8609858
32221,14.71851
32222,14.7678585
32223,5.939825
32224,11.047247
32225,12.780859
32226,9.568251
32227,10.0751705
32228,16.81392
32229,11.723879
32230,16.52586
32231,4.9295206
32232,6.023369
32233,11.224806
32234,8.20745
32235,12.148338
32236,14.419336
32237,9.397696
32238,11.008863
32239,5.758221
32240,5.1133075
32241,11.378085
32242,5.0083885
32243,5.2355537
32244,13.204493
32245,6.5805283
32246,5.3730807
32247,15.213627
32248,9.283581
32249,13.065388
32250,10.026121
32251,8.851223
32252,11.394183
32253,12.134884
32254,12.988825
32255,16.479212
32256,16.833136
32257,8.115451
32258,9.58178
32259,12.283873
32260,10.743938
32261,23.520681
32262,3.2261884
32263,13.082043
32264,20.48762
32265,11.239084
32266,11.796603
32267,5.3260207
32268,14.039678
32269,12.269947
32270,16.465313
32271,10.685267
32272,9.58432
32273,3.7106102
32274,17.241705
32275,12.879524
32276,14.984494
32277,15.864857
32278,11.288471
32279,4.6419563
32280,12.000921
32281,19.358896
32282,3.8964074
32283,6.2334304
32284,17.699415
32285,10.295124
32286,16.791922
32287,13.213697
32288,7.961511
32289,10.410847
32290,9.325197
32291,14.23695
32292,14.471246
32293,11.925813
32294,13.096501
32295,9.097126
32296,19.060307
32297,15.61626
32298,12.154831
32299,15.070039
32300,19.766064
32301,4.3980207
32302,5.811905
32303,12.834857
32304,18.655909
32305,18.236292
32306,10.1181135
32307,5.547257
32308,10.875168
32309,12.103563
32310,4.672014
32311,8.470445
32312,9.726311
32313,5.3506985
32314,8.249435
32315,10.199483
32316,4.5011964
32317,14.922918
32318,16.35307
32319,9.543121
32320,14.775444
32321,10.172336
32322,11.35063
32323,10.871544
32324,9.707432
32325,17.114807
32326,15.169375
32327,13.801005
32328,17.514944
32329,7.7643847
32330,4.6231947
32331,10.487762
32332,5.41304
32333,7.162712
32334,9.635757
32335,10.458359
32336,4.59185
32337,13.331371
32338,8.271979
32339,16.03868
32340,5.44392
32341,12.5322895
32342,16.235846
32343,10.618621
32344,4.4355717
32345,11.008755
32346,11.962549
32347,7.054138
32348,7.126313
32349,13.392752
32350,11.186195
32351,8.977019
32352,21.095863
32353,16.92121
32354,5.475291
32355,14.700042
32356,11.043719
32357,13.17855
32358,11.755227
32359,10.455147
32360,12.885458
32361,4.4616294
32362,19.051645
32363,14.844223
32364,15.424669
32365,21.818842
32366,17.274273
32367,6.3281536
32368,11.602528
32369,9.882113
32370,6.9565067
32371,11.707756
32372,7.6655827
32373,10.2256
32374,11.104485
32375,11.288449
32376,11.534725
32377,18.91395
32378,11.494702
32379,19.247026
32380,5.2324915
32381,15.347956
32382,5.4657736
32383,4.6995363
32384,10.93232
32385,4.9215174
32386,17.210659
32387,8.695105
32388,7.6235056
32389,10.981043
32390,20.152521
32391,14.1713295
32392,16.499262
32393,10.4426775
32394,8.131974
32395,3.3926995
32396,11.651003
32397,20.407923
32398,5.431939
32399,13.483484
32400,11.189592
32401,18.972624
32402,15.742334
32403,3.9251072
32404,15.049554
32405,21.537374
32406,19.390295
32407,5.179594
32408,5.4667444
32409,18.142385
32410,6.552742
32411,18.37242
32412,10.743374
32413,6.2375684
32414,9.369132
32415,9.921919
32416,10.157486
32417,2.8688323
32418,11.037388
32419,11.207853
32420,10.382389
32421,10.529102
32422,5.641048
32423,7.1026306
32424,11.969274
32425,24.012197
32426,12.1820345
32427,12.731934
32428,6.3965654
32429,17.944597
32430,21.791325
32431,7.273041
32432,9.739277
32433,24.089083
32434,12.065123
32435,8.358055
32436,6.161674
32437,8.958252
32438,8.566149
32439,19.878462
32440,15.154876
32441,14.404881
32442,7.1839223
32443,11.417325
32444,10.786664
32445,10.522684
32446,12.580879
32447,10.335262
32448,11.218824
32449,13.40314
32450,18.406832
32451,7.1929245
32452,7.6442595
32453,12.72618
32454,14.510881
32455,22.986252
32456,9.401353
32457,11.731922
32458,8.117459
32459,10.401555
32460,8.3218355
32461,10.514378
32462,9.447194
32463,11.448219
32464,12.0298395
32465,22.469515
32466,16.640612
32467,11.975821
32468,14.429319
32469,10.763786
32470,15.695993
32471,18.94908
32472,22.42328
32473,17.229673
32474,4.3996263
32475,15.476475
32476,11.407613
32477,15.824001
32478,10.967362
32479,5.4669037
32480,10.545131
32481,20.693266
32482,11.9038725
32483,10.492314
32484,16.9196
32485,17.315245
32486,4.876992
32487,10.892113
32488,9.599606
32489,9.60606
32490,5.192197
32491,16.18131
32492,13.630957
32493,5.3719444
32494,9.762607
32495,10.645441
32496,22.58498
32497,9.76795
32498,11.103145
32499,9.489501
32500,15.108286
32501,19.063147
32502,9.232243
32503,3.7463057
32504,4.728961
32505,8.993698
32506,11.642492
32507,12.118339
32508,15.078871
32509,14.898347
32510,12.674835
32511,10.132828
32512,9.811264
32513,13.34111
32514,4.887283
32515,11.509143
32516,5.705408
32517,19.985985
32518,9.857552
32519,2.91242
32520,8.655649
32521,12.019716
32522,15.324655
32523,7.594787
32524,9.599098
32525,11.871664
32526,10.520332
32527,15.373205
32528,13.67077
32529,18.625477
32530,13.634341
32531,10.707841
32532,12.712872
32533,9.796356
32534,12.231321
32535,14.230774
32536,11.866016
32537,14.435339
32538,16.913073
32539,13.187415
32540,9.399487
32541,12.810682
32542,5.581219
32543,3.8653688
32544,20.310387
32545,18.067667
32546,10.547305
32547,14.054324
32548,11.998465
32549,16.61431
32550,18.340775
32551,20.413065
32552,11.002974
32553,6.9812355
32554,12.686998
32555,12.470148
32556,4.892222
32557,11.651949
32558,4.9009776
32559,23.821573
32560,3.6558354
32561,7.821932
32562,8.228133
32563,5.3563766
32564,15.931988
32565,7.427396
32566,13.996624
32567,10.839296
32568,16.176992
32569,4.3835516
32570,6.097231
32571,12.834165
32572,10.619308
32573,9.964949
32574,14.727545
32575,9.9768915
32576,10.287129
32577,17.413557
32578,10.578804
32579,8.332948
32580,5.2432485
32581,20.038359
32582,11.715072
32583,10.124784
32584,15.2842045
32585,13.862481
32586,18.579685
32587,11.198757
32588,10.22884
32589,12.222307
32590,12.052715
32591,4.195448
32592,9.824004
32593,6.994213
32594,9.994039
32595,4.7630653
32596,2.6898751
32597,4.389142
32598,22.734617
32599,9.762909
32600,16.551926
32601,14.582638
32602,8.700264
32603,8.774952
32604,15.417332
32605,6.049322
32606,20.566008
32607,8.985287
32608,10.117172
32609,11.948712
32610,9.153347
32611,11.289795
32612,13.2216
32613,12.2470875
32614,11.001162
32615,19.810862
32616,13.422315
32617,3.8146217
32618,14.885736
32619,17.491726
32620,12.067849
32621,3.8836176
32622,19.257277
32623,15.450624
32624,10.180415
32625,13.7909775
32626,15.365734
32627,15.547086
32628,12.40027
32629,16.961689
32630,11.077871
32631,13.082334
32632,13.942298
32633,16.249352
32634,7.1617155
32635,14.2064
32636,24.828825
32637,11.298215
32638,12.946658
32639,24.185083
32640,8.954499
32641,17.900114
32642,12.994749
32643,10.171824
32644,19.57707
32645,6.022662
32646,15.971605
32647,7.546958
32648,4.4139433
32649,9.571444
32650,3.8643177
32651,14.34263
32652,5.5234013
32653,10.321254
32654,10.826355
32655,4.40968
32656,16.187153
32657,12.192083
32658,11.126006
32659,9.795895
32660,15.811629
32661,13.399257
32662,8.186729
32663,9.846134
32664,11.187807
32665,13.666559
32666,17.320368
32667,10.63892
32668,10.317907
32669,15.677274
32670,11.062101
32671,5.5005937
32672,17.946686
32673,8.982922
32674,14.318993
32675,10.49172
32676,8.651463
32677,5.2666736
32678,7.8571296
32679,10.337145
32680,20.57884
32681,12.165438
32682,13.461758
32683,5.2033486
32684,9.919315
32685,12.285995
32686,5.38375
32687,10.562906
32688,9.266155
32689,14.006547
32690,9.822911
32691,10.33632
32692,4.214187
32693,16.283058
32694,11.12413
32695,9.983431
32696,8.354229
32697,14.158577
32698,18.795383
32699,13.618263
32700,14.315441
32701,12.813224
32702,13.122791
32703,10.566641
32704,4.0443563
32705,8.715792
32706,14.209163
32707,10.75488
32708,11.032545
32709,15.196491
32710,12.386454
32711,10.243686
32712,5.2463655
32713,15.920183
32714,8.963583
32715,12.8331785
32716,5.688641
32717,13.610804
32718,10.477898
32719,10.097716
32720,10.513935
32721,17.471357
32722,6.611447
32723,11.255047
32724,4.681111
32725,16.421099
32726,11.988981
32727,13.374006
32728,15.665627
32729,7.837706
32730,6.6408234
32731,14.99292
32732,17.938253
32733,11.729731
32734,4.922303
32735,13.9276
32736,11.379976
32737,12.021882
32738,15.225702
32739,10.337909
32740,21.807081
32741,15.595783
32742,4.994996
32743,12.631542
32744,13.744014
32745,9.28438
32746,14.8506975
32747,9.157286
32748,15.480989
32749,9.886303
32750,3.8952806
32751,3.9179056
32752,19.611752
32753,6.768256
32754,12.205043
32755,4.158571
32756,5.7163253
32757,7.5969725
32758,8.1298685
32759,7.621005
32760,20.59662
32761,10.432014
32762,4.823389
32763,16.64908
32764,9.612112
32765,18.328465
32766,8.409361
32767,4.623171
32768,11.279131
32769,18.261316
32770,11.767934
32771,10.201181
32772,14.444137
32773,5.8416395
32774,5.139072
32775,9.767762
32776,12.653423
32777,12.997709
32778,12.0980835
32779,14.012817
32780,6.8578706
32781,10.21668
32782,4.159689
32783,11.149071
32784,11.240245
32785,10.830842
32786,5.1825733
32787,8.915484
32788,9.804915
32789,18.749514
32790,12.470148
32791,12.989748
32792,15.403981
32793,13.712216
32794,4.037735
32795,17.815916
32796,3.6570423
32797,8.595938
32798,12.712324
32799,10.286047
32800,2.9606843
32801,6.1910167
32802,9.957041
32803,7.326555
32804,10.495644
32805,4.8581305
32806,17.723684
32807,14.681887
32808,19.37724
32809,4.4992456
32810,20.753902
32811,17.183144
32812,15.4910755
32813,9.287082
32814,13.701645
32815,11.035067
32816,5.5398674
32817,10.31569
32818,5.718544
32819,14.099282
32820,12.499973
32821,8.177442
32822,8.060123
32823,5.323877
32824,11.698467
32825,4.5015364
32826,16.952171
32827,17.48165
32828,9.672302
32829,16.865196
32830,14.375454
32831,4.0620837
32832,20.729002
32833,10.630411
32834,15.102809
32835,9.161427
32836,7.0730133
32837,11.116563
32838,8.769077
32839,11.839716
32840,18.27624
32841,19.055273
32842,11.157745
32843,13.90917
32844,4.6690087
32845,11.288056
32846,13.417562
32847,16.768648
32848,14.782029
32849,13.099338
32850,4.1702204
32851,11.820294
32852,9.704463
32853,8.370866
32854,9.797995
32855,11.326292
32856,12.175144
32857,13.625546
32858,15.308335
32859,9.675055
32860,12.562328
32861,21.283964
32862,4.271497
32863,2.8990319
32864,18.89936
32865,13.688089
32866,13.426047
32867,10.1914425
32868,11.927252
32869,10.694889
32870,14.276194
32871,10.705078
32872,5.6095843
32873,12.124172
32874,6.6728945
32875,4.6485505
32876,6.1655693
32877,13.486619
32878,12.741812
32879,8.144174
32880,8.433269
32881,13.270875
32882,10.901975
32883,21.31943
32884,8.501785
32885,9.545765
32886,12.491947
32887,9.985785
32888,4.634422
32889,21.128773
32890,10.144063
32891,13.712665
32892,10.684458
32893,4.4258356
32894,8.185974
32895,5.2590456
32896,12.176929
32897,8.588063
32898,9.392031
32899,13.762488
32900,23.82034
32901,5.141902
32902,8.317476
32903,12.845479
32904,16.911182
32905,7.6346235
32906,15.264274
32907,15.636522
32908,14.19407
32909,10.693825
32910,8.155093
32911,19.808548
32912,9.980075
32913,5.8648114
32914,15.18674
32915,12.512322
32916,3.6842713
32917,11.21095
32918,14.8012295
32919,9.825083
32920,10.619048
32921,5.104357
32922,20.578472
32923,11.244565
32924,10.951908
32925,14.588217
32926,15.343389
32927,5.7688775
32928,10.956907
32929,15.531221
32930,5.639739
32931,10.039286
32932,12.847458
32933,14.498104
32934,11.520089
32935,16.81563
32936,13.163948
32937,11.582867
32938,6.368803
32939,16.512053
32940,6.8820295
32941,13.513109
32942,14.0978985
32943,13.869875
32944,4.8506904
32945,17.346987
32946,13.302595
32947,14.739584
32948,16.439402
32949,11.601538
32950,14.860912
32951,14.216931
32952,15.351536
32953,6.8618298
32954,20.677738
32955,10.859209
32956,18.288095
32957,18.283674
32958,8.995871
32959,6.8501244
32960,19.739956
32961,10.935408
32962,15.965439
32963,14.097461
32964,4.7319384
32965,4.0155296
32966,10.162172
32967,6.0310297
32968,11.407562
32969,4.94376
32970,15.7086525
32971,8.788886
32972,14.019751
32973,11.20498
32974,7.085701
32975,11.116705
32976,8.065951
32977,14.37063
32978,17.600666
32979,4.965004
32980,10.017494
32981,6.375749
32982,11.938703
32983,14.222656
32984,4.0845504
32985,15.179441
32986,10.245135
32987,13.539858
32988,3.901137
32989,9.5164
32990,6.181395
32991,11.175123
32992,21.905945
32993,13.094227
32994,10.876588
32995,25.690554
32996,5.392106
32997,20.273584
32998,5.133469
32999,15.88995
33000,7.9024067
33001,9.888378
33002,17.951998
33003,9.196354
33004,13.404642
33005,4.4182534
33006,9.694614
33007,7.7096586
33008,7.8463454
33009,16.042938
33010,13.87137
33011,13.502937
33012,10.561111
33013,15.206991
33014,6.906291
33015,12.809126
33016,7.9106007
33017,3.1882417
33018,13.683733
33019,18.418312
33020,11.246775
33021,7.5179367
33022,2.5864975
33023,20.711721
33024,11.23542
33025,13.686829
33026,11.652228
33027,17.17725
33028,14.649324
33029,19.32681
33030,11.369425
33031,10.919889
33032,4.0461287
33033,14.465061
33034,14.365843
33035,12.301231
33036,3.7853267
33037,11.920877
33038,18.67683
33039,19.04872
33040,9.949801
33041,7.4032335
33042,15.818504
33043,9.646563
33044,11.011728
33045,25.744349
33046,14.580924
33047,8.851756
33048,11.66054
33049,18.98795
33050,18.12957
33051,17.013155
33052,9.384413
33053,10.077191
33054,16.059494
33055,13.502058
33056,3.6986969
33057,7.191056
33058,16.233982
33059,12.258884
33060,18.474295
33061,4.9910345
33062,10.975117
33063,10.472883
33064,7.4472
33065,7.3712935
33066,14.91357
33067,19.454788
33068,13.144363
33069,17.541735
33070,12.320551
33071,8.618147
33072,8.934933
33073,10.285509
33074,12.057488
33075,11.336983
33076,10.147739
33077,14.956191
33078,4.354923
33079,12.644538
33080,18.10476
33081,12.238424
33082,15.866336
33083,15.919682
33084,15.426121
33085,17.703012
33086,12.516978
33087,10.452702
33088,16.486387
33089,16.640848
33090,15.424095
33091,10.922228
33092,12.407101
33093,17.3411
33094,7.1790953
33095,11.624595
33096,12.11437
33097,10.870125
33098,4.395606
33099,12.614388
33100,7.5506783
33101,15.897848
33102,13.914806
33103,11.613826
33104,7.777855
33105,17.14087
33106,11.033577
33107,10.647604
33108,11.782597
33109,12.221943
33110,11.09652
33111,9.398446
33112,12.88114
33113,16.115118
33114,9.063186
33115,3.612634
33116,18.093596
33117,7.4818954
33118,9.959034
33119,9.331611
33120,10.8435955
33121,11.511943
33122,15.566489
33123,7.817361
33124,7.6239724
33125,9.732977
33126,10.061148
33127,17.20071
33128,4.1116767
33129,11.514952
33130,23.630424
33131,15.51473
33132,7.8987265
33133,15.249596
33134,11.278894
33135,17.424734
33136,4.9534135
33137,10.290312
33138,11.126972
33139,5.375056
33140,2.417437
33141,6.443038
33142,19.128473
33143,6.525702
33144,9.134628
33145,5.8201494
33146,7.017594
33147,11.572166
33148,9.431646
33149,3.9767559
33150,18.013498
33151,12.338393
33152,10.546917
33153,13.026851
33154,5.3831835
33155,15.678188
33156,6.787777
33157,13.504824
33158,15.1404505
33159,13.478826
33160,9.063051
33161,4.2123632
33162,10.4472475
33163,18.28847
33164,18.29103
33165,9.457764
33166,8.059215
33167,4.157535
33168,3.2708023
33169,11.092726
33170,9.585837
33171,10.706226
33172,9.056645
33173,15.308678
33174,15.912764
33175,18.27982
33176,10.919933
33177,16.744776
33178,3.0469742
33179,8.894928
33180,20.65082
33181,9.516251
33182,15.80593
33183,16.267094
33184,7.545079
33185,11.628593
33186,10.749083
33187,8.619604
33188,9.228178
33189,15.298376
33190,8.626976
33191,7.856791
33192,8.451075
33193,9.284628
33194,15.357309
33195,17.385025
33196,26.093239
33197,14.774601
33198,4.6725717
33199,11.650553
33200,14.787601
33201,12.538952
33202,18.6053
33203,10.94005
33204,11.985445
33205,16.335478
33206,14.555474
33207,9.332181
33208,14.039517
33209,14.963563
33210,5.0695066
33211,11.743538
33212,14.71869
33213,10.706924
33214,14.3595705
33215,12.44631
33216,3.5595806
33217,11.204069
33218,12.1919365
33219,9.741073
33220,11.29308
33221,11.917267
33222,6.1847363
33223,4.9549456
33224,10.742374
33225,7.933151
33226,18.794157
33227,5.857417
33228,17.718634
33229,15.737488
33230,7.224842
33231,8.455212
33232,19.615103
33233,5.5421643
33234,8.384826
33235,10.416557
33236,14.261204
33237,11.225488
33238,2.8427892
33239,16.54304
33240,9.800807
33241,11.464025
33242,3.1775863
33243,4.223225
33244,3.9821045
33245,9.276878
33246,5.14764
33247,3.1630638
33248,9.041849
33249,11.780822
33250,11.006972
33251,14.99065
33252,10.010285
33253,16.12475
33254,10.308205
33255,3.4161391
33256,7.4448028
33257,22.690332
33258,9.38046
33259,12.6036825
33260,10.5641365
33261,12.704012
33262,9.252979
33263,11.521802
33264,3.8876579
33265,11.053351
33266,9.268108
33267,8.466221
33268,13.496135
33269,13.673909
33270,9.972919
33271,11.721214
33272,10.136222
33273,17.281702
33274,21.370573
33275,12.183661
33276,4.986289
33277,7.5346513
33278,11.337053
33279,17.469278
33280,16.183052
33281,8.285964
33282,12.726494
33283,21.16983
33284,15.117051
33285,5.2942677
33286,6.9677114
33287,11.074234
33288,9.738422
33289,5.4179726
33290,25.435452
33291,12.565615
