,best_NN_score_alpha1_tr
31275,9.957035
31276,6.6795483
31277,17.662151
31278,7.9850883
31279,8.875334
31280,13.198505
31281,12.587613
31282,10.111555
31283,10.680893
31284,9.607206
31285,9.318333
31286,8.493462
31287,10.774578
31288,13.419101
31289,12.605292
31290,6.9808064
31291,15.315773
31292,4.5156617
31293,4.395497
31294,4.6999416
31295,16.677309
31296,9.095955
31297,12.468872
31298,10.033636
31299,8.453191
31300,3.8466508
31301,8.876406
31302,10.807289
31303,11.284153
31304,13.150557
31305,7.583105
31306,8.41032
31307,4.9295535
31308,12.786865
31309,8.737218
31310,11.367672
31311,9.877499
31312,4.2156677
31313,12.9966
31314,4.515008
31315,3.6596332
31316,11.292492
31317,10.084326
31318,11.603125
31319,11.376136
31320,11.267212
31321,10.527715
31322,3.8673158
31323,11.189236
31324,9.556412
31325,15.577813
31326,8.584099
31327,7.5585647
31328,10.654865
31329,3.7463267
31330,8.14837
31331,9.106422
31332,13.015347
31333,11.383176
31334,11.5029545
31335,8.822149
31336,7.4099183
31337,8.698953
31338,10.020925
31339,14.377928
31340,6.9042473
31341,8.783258
31342,14.840158
31343,14.752222
31344,8.548935
31345,14.232737
31346,5.183423
31347,3.8994925
31348,4.0828533
31349,11.25235
31350,12.501616
31351,10.441847
31352,23.141329
31353,4.1494913
31354,11.819851
31355,7.644457
31356,4.675882
31357,9.624004
31358,13.801245
31359,8.650778
31360,9.99482
31361,3.293352
31362,4.5018673
31363,8.060709
31364,13.041173
31365,6.694239
31366,7.4437733
31367,4.2613807
31368,11.8693075
31369,11.381916
31370,7.21688
31371,11.009972
31372,4.7750044
31373,13.0924225
31374,5.281019
31375,9.888201
31376,7.5785093
31377,5.3483377
31378,16.288599
31379,10.952429
31380,2.9246812
31381,11.015442
31382,10.089206
31383,13.8821125
31384,8.5332985
31385,15.1535225
31386,9.172436
31387,10.784176
31388,11.472883
31389,9.598198
31390,3.7109327
31391,4.5445366
31392,10.170349
31393,14.22909
31394,9.714195
31395,8.181637
31396,6.236989
31397,14.55685
31398,12.274943
31399,12.3215065
31400,12.556236
31401,9.640296
31402,14.656081
31403,7.610917
31404,8.291821
31405,11.184164
31406,10.100596
31407,9.8036
31408,11.554895
31409,9.431045
31410,9.686827
31411,13.191056
31412,9.684696
31413,9.682428
31414,2.8223107
31415,7.671129
31416,7.0691977
31417,8.48076
31418,11.388152
31419,9.794379
31420,9.1026325
31421,6.8991566
31422,5.714611
31423,12.624544
31424,9.249847
31425,13.426138
31426,8.419918
31427,15.346029
31428,13.940101
31429,16.721743
31430,12.045935
31431,16.280615
31432,5.1548862
31433,14.369904
31434,17.625534
31435,5.570265
31436,9.32962
31437,4.87226
31438,4.087842
31439,10.308636
31440,10.520039
31441,11.68548
31442,15.674324
31443,6.830231
31444,13.050649
31445,8.13306
31446,10.9275
31447,13.560139
31448,4.6865764
31449,10.06327
31450,5.0902147
31451,4.3112144
31452,7.5938945
31453,16.990099
31454,12.829156
31455,10.417408
31456,9.498999
31457,5.075237
31458,10.37702
31459,5.277262
31460,16.645443
31461,15.440762
31462,14.756962
31463,7.417167
31464,9.074188
31465,13.037638
31466,11.355783
31467,7.936856
31468,16.948565
31469,8.588778
31470,4.9277353
31471,17.198015
31472,9.366907
31473,12.542079
31474,14.515015
31475,11.804083
31476,12.161074
31477,12.141598
31478,4.42121
31479,6.766741
31480,14.865845
31481,4.8855968
31482,8.9702215
31483,12.594863
31484,11.345341
31485,12.650693
31486,8.708679
31487,10.332594
31488,11.191483
31489,16.119982
31490,9.350328
31491,6.054461
31492,11.684229
31493,13.037001
31494,17.459032
31495,4.8471937
31496,8.3678875
31497,8.035289
31498,8.394686
31499,4.900309
31500,6.604617
31501,10.336372
31502,16.668777
31503,14.74927
31504,10.355662
31505,12.421101
31506,13.479769
31507,8.474601
31508,13.3264675
31509,17.433657
31510,10.439507
31511,10.032158
31512,17.682707
31513,9.09651
31514,16.146877
31515,11.485869
31516,5.9540634
31517,11.4012985
31518,8.578983
31519,7.855605
31520,4.3554397
31521,9.481442
31522,12.083914
31523,10.645344
31524,15.021759
31525,16.681261
31526,11.556702
31527,10.759065
31528,8.603831
31529,9.498672
31530,10.114385
31531,5.3185987
31532,10.945469
31533,7.7971706
31534,7.6570916
31535,11.180389
31536,9.593151
31537,12.424167
31538,7.879141
31539,3.998342
31540,12.841475
31541,12.181494
31542,13.022527
31543,3.6855674
31544,11.897825
31545,20.575682
31546,10.890345
31547,9.566143
31548,12.692236
31549,8.229914
31550,6.978882
31551,7.5939474
31552,16.39207
31553,8.829664
31554,8.671561
31555,3.755379
31556,13.28317
31557,3.9827695
31558,12.288591
31559,7.364843
31560,10.781408
31561,7.523362
31562,9.943518
31563,11.338701
31564,2.9219172
31565,5.006706
31566,16.181257
31567,13.614067
31568,17.191965
31569,10.683495
31570,14.136316
31571,18.643835
31572,4.888788
31573,10.045551
31574,5.0770206
31575,10.984111
31576,11.361277
31577,7.224313
31578,6.027177
31579,12.105179
31580,10.938801
31581,16.494576
31582,14.691057
31583,14.458012
31584,17.669416
31585,14.978601
31586,10.222109
31587,17.818846
31588,9.614759
31589,11.849218
31590,6.419681
31591,9.084187
31592,5.7299037
31593,13.442893
31594,10.279713
31595,10.09395
31596,3.998583
31597,3.955062
31598,9.415493
31599,9.435072
31600,6.810385
31601,12.790801
31602,9.29945
31603,14.25411
31604,13.268127
31605,4.204276
31606,14.497522
31607,7.6906376
31608,10.310991
31609,9.356741
31610,11.071062
31611,8.101015
31612,3.8036196
31613,11.7728815
31614,7.532496
31615,7.540139
31616,9.655058
31617,15.246687
31618,12.847916
31619,12.209223
31620,10.494078
31621,8.394289
31622,4.841338
31623,11.737066
31624,6.5959363
31625,12.76479
31626,2.7266746
31627,11.853544
31628,12.144379
31629,9.323972
31630,3.3907292
31631,10.593195
31632,9.382959
31633,5.051385
31634,15.158506
31635,7.9709344
31636,11.054028
31637,4.9435735
31638,9.981408
31639,9.3989525
31640,9.06047
31641,4.5869355
31642,3.7361856
31643,14.71282
31644,11.037903
31645,17.475615
31646,4.340435
31647,14.877628
31648,5.7600346
31649,7.6532097
31650,8.259924
31651,4.802395
31652,11.4437065
31653,10.543808
31654,4.7677193
31655,10.530109
31656,5.2989264
31657,9.766815
31658,4.3851714
31659,9.711155
31660,13.634382
31661,9.367262
31662,4.5649786
31663,2.7823198
31664,11.025876
31665,9.880383
31666,11.112942
31667,9.064787
31668,9.736958
31669,13.620953
31670,12.494793
31671,10.373514
31672,11.706617
31673,10.342453
31674,5.026231
31675,11.44047
31676,16.000032
31677,9.323158
31678,9.059067
31679,9.690445
31680,7.796822
31681,9.358223
31682,11.129416
31683,9.399701
31684,4.7266855
31685,10.9594
31686,12.969734
31687,13.386259
31688,8.097462
31689,16.591574
31690,7.6676283
31691,10.02186
31692,9.636908
31693,5.9879255
31694,11.119623
31695,6.9030795
31696,18.712938
31697,18.266539
31698,33.49743
31699,9.767002
31700,10.726128
31701,4.9607573
31702,12.619753
31703,10.631695
31704,9.3417635
31705,14.792204
31706,10.317841
31707,6.83007
31708,16.10346
31709,15.53927
31710,14.055511
31711,10.349135
31712,12.396187
31713,4.5633526
31714,11.725595
31715,7.27599
31716,11.239838
31717,12.766438
31718,7.9037924
31719,12.399967
31720,19.568993
31721,10.521997
31722,12.012878
31723,7.659781
31724,7.041853
31725,12.598948
31726,16.202799
31727,8.7565775
31728,9.882309
31729,11.321903
31730,8.960236
31731,9.856631
31732,11.9571295
31733,21.684256
31734,7.9422464
31735,7.5312023
31736,10.148346
31737,6.1284714
31738,4.908851
31739,9.2340355
31740,8.947569
31741,12.05959
31742,9.819487
31743,6.1624174
31744,14.711136
31745,8.388423
31746,12.446281
31747,4.4558687
31748,4.5402794
31749,7.6082125
31750,13.165386
31751,11.698464
31752,7.0049047
31753,13.758418
31754,4.269914
31755,8.168561
31756,11.567673
31757,4.47234
31758,8.744153
31759,14.159122
31760,13.400221
31761,11.242371
31762,9.187908
31763,7.8951635
31764,9.773708
31765,4.5901237
31766,15.303165
31767,12.060543
31768,11.546808
31769,11.404634
31770,10.445161
31771,10.14909
31772,7.757686
31773,12.457212
31774,14.154121
31775,8.269132
31776,10.82183
31777,9.108722
31778,11.853846
31779,10.771625
31780,15.01948
31781,12.261355
31782,11.365601
31783,11.565475
31784,11.678865
31785,8.069621
31786,8.417453
31787,11.294241
31788,4.464191
31789,7.0045624
31790,11.434839
31791,11.694963
31792,4.992154
31793,12.508778
31794,11.325127
31795,11.761881
31796,6.8724785
31797,15.029495
31798,4.9082785
31799,9.103295
31800,8.864035
31801,3.3378508
31802,15.334553
31803,9.770725
31804,4.352416
31805,9.555164
31806,11.901864
31807,16.913763
31808,9.463285
31809,15.795242
31810,3.3422215
31811,8.678598
31812,4.3625813
31813,10.452
31814,11.230338
31815,9.517752
31816,9.825844
31817,13.456499
31818,13.383167
31819,12.319426
31820,6.903246
31821,8.961258
31822,10.712291
31823,3.6624405
31824,11.945139
31825,10.870335
31826,9.647406
31827,9.515255
31828,15.245202
31829,4.288896
31830,9.745201
31831,7.862223
31832,14.731723
31833,8.929272
31834,13.538778
31835,11.909317
31836,5.798779
31837,8.100447
31838,3.756866
31839,15.339037
31840,12.447458
31841,12.177193
31842,12.3718815
31843,6.90971
31844,7.170229
31845,4.24734
31846,9.170256
31847,15.607412
31848,4.3789415
31849,11.013994
31850,11.351404
31851,7.6765127
31852,6.925847
31853,7.2642756
31854,10.109428
31855,10.205582
31856,12.640379
31857,14.245932
31858,10.879503
31859,5.373539
31860,10.3767805
31861,4.0315127
31862,7.7422495
31863,8.041819
31864,11.614744
31865,4.466631
31866,14.121576
31867,8.047297
31868,7.897141
31869,10.159496
31870,16.279959
31871,8.889414
31872,3.682194
31873,10.33499
31874,4.487159
31875,10.9077
31876,6.973583
31877,8.474721
31878,9.619261
31879,22.330751
31880,11.1122265
31881,9.8747425
31882,11.178922
31883,10.477015
31884,10.0672035
31885,16.61941
31886,5.5672297
31887,6.3677692
31888,3.0397315
31889,13.532595
31890,10.05835
31891,12.382961
31892,4.4403973
31893,10.625193
31894,7.6360016
31895,13.374858
31896,14.750202
31897,3.8762352
31898,11.879498
31899,11.3804455
31900,11.80075
31901,2.7902057
31902,9.075277
31903,12.352292
31904,9.1709385
31905,7.99063
31906,6.2456107
31907,9.563057
31908,10.553825
31909,12.215855
31910,18.723913
31911,16.037807
31912,6.687197
31913,13.249426
31914,5.3971996
31915,5.092367
31916,12.518286
31917,6.3813686
31918,7.758879
31919,8.013723
31920,8.46982
31921,13.080829
31922,8.050341
31923,8.100107
31924,13.456572
31925,5.700075
31926,10.267639
31927,12.78298
31928,9.280334
31929,9.603733
31930,8.898014
31931,20.325258
31932,11.636329
31933,11.372885
31934,4.311256
31935,11.263506
31936,9.077566
31937,9.047497
31938,11.262169
31939,10.081957
31940,13.269761
31941,17.293198
31942,6.675768
31943,21.197851
31944,11.4691515
31945,4.686834
31946,10.232457
31947,9.458264
31948,9.955292
31949,12.154215
31950,9.709869
31951,3.9471385
31952,12.959919
31953,9.439936
31954,9.610388
31955,21.678251
31956,6.2726483
31957,9.625012
31958,7.3971148
31959,12.968063
31960,12.762279
31961,11.111124
31962,11.376715
31963,18.301815
31964,10.207646
31965,12.032222
31966,11.262382
31967,11.1469
31968,14.020002
31969,3.6401234
31970,9.08481
31971,12.2296715
31972,6.964608
31973,7.751357
31974,7.7028804
31975,14.466911
31976,4.198131
31977,8.038401
31978,9.80015
31979,3.7478867
31980,10.279097
31981,7.241612
31982,16.44594
31983,2.7227533
31984,8.832268
31985,4.750012
31986,8.880682
31987,10.028294
31988,16.84813
31989,8.933296
31990,9.923661
31991,12.983213
31992,15.942989
31993,4.1129165
31994,19.390043
31995,17.286858
31996,12.285283
31997,10.351569
31998,5.799118
31999,9.728273
32000,9.528727
32001,6.71564
32002,9.33429
32003,9.873617
32004,12.2167015
32005,18.26904
32006,12.880789
32007,10.501809
32008,6.383586
32009,9.733727
32010,11.764008
32011,9.00214
32012,11.968626
32013,15.381531
32014,9.099607
32015,10.883222
32016,9.834009
32017,14.918232
32018,9.631727
32019,12.11313
32020,8.611069
32021,6.623543
32022,6.18402
32023,14.845443
32024,9.474002
32025,8.909658
32026,4.5288315
32027,12.47628
32028,10.030958
32029,12.795052
32030,17.549097
32031,11.397822
32032,5.8979406
32033,10.295735
32034,11.353344
32035,6.438954
32036,8.133139
32037,12.5225
32038,14.678647
32039,6.8918743
32040,12.904289
32041,10.444362
32042,13.349764
32043,9.588875
32044,8.765087
32045,15.201295
32046,9.940526
32047,11.375745
32048,8.568264
32049,9.251012
32050,6.912885
32051,18.238188
32052,10.307045
32053,11.060145
32054,7.4803157
32055,6.6954994
32056,12.868665
32057,12.245659
32058,9.281185
32059,20.908365
32060,6.408143
32061,10.303738
32062,10.41127
32063,8.616562
32064,17.153038
32065,9.699852
32066,9.969229
32067,7.290243
32068,18.770815
32069,12.048113
32070,4.2539873
32071,13.052629
32072,9.779779
32073,10.340349
32074,5.2573195
32075,9.86295
32076,4.177027
32077,18.353205
32078,10.441153
32079,4.0592885
32080,20.217289
32081,8.442307
32082,12.368828
32083,10.408913
32084,9.381388
32085,9.473335
32086,3.4485507
32087,6.3703866
32088,8.318854
32089,9.994058
32090,2.746745
32091,8.886474
32092,13.713207
32093,11.527492
32094,6.37866
32095,5.0495095
32096,12.646361
32097,13.821622
32098,11.15173
32099,11.059212
32100,3.9824293
32101,5.2093987
32102,15.462057
32103,4.1662345
32104,9.5933
32105,11.580019
32106,11.362869
32107,16.571253
32108,8.634406
32109,15.3043785
32110,8.592981
32111,13.107449
32112,12.543556
32113,8.802474
32114,9.738981
32115,12.918257
32116,10.178894
32117,3.7472696
32118,19.678732
32119,6.485132
32120,8.152406
32121,13.919237
32122,11.09943
32123,13.745659
32124,11.44806
32125,17.449507
32126,8.036577
32127,8.50256
32128,11.102297
32129,4.2382026
32130,4.817803
32131,4.6987896
32132,7.8801117
32133,7.89222
32134,10.844991
32135,9.775042
32136,7.812416
32137,22.640177
32138,4.919724
32139,8.4849615
32140,14.312351
32141,7.7292843
32142,11.140902
32143,11.7008915
32144,7.2405405
32145,14.948437
32146,9.491592
32147,8.610794
32148,13.700327
32149,13.269261
32150,5.051482
32151,15.545961
32152,8.564604
32153,11.513334
32154,10.318599
32155,4.6588783
32156,21.147522
32157,12.3034935
32158,14.007676
32159,14.353582
32160,18.292944
32161,9.620239
32162,3.636281
32163,16.993664
32164,3.3644552
32165,8.7131605
32166,8.83849
32167,8.482059
32168,11.146959
32169,11.582083
32170,4.744142
32171,4.8808403
32172,11.796641
32173,15.122527
32174,9.112626
32175,11.619089
32176,9.102255
32177,9.503232
32178,3.020249
32179,3.1683064
32180,9.352798
32181,5.417816
32182,8.762793
32183,9.861253
32184,12.438293
32185,8.006963
32186,12.453373
32187,8.415835
32188,4.913053
32189,14.293484
32190,6.16622
32191,3.9730718
32192,16.274857
32193,14.696224
32194,7.0830746
32195,15.484894
32196,12.060663
32197,8.213818
32198,12.125195
32199,8.288438
32200,4.4782166
32201,16.145039
32202,7.975842
32203,9.819871
32204,11.830235
32205,2.8441179
32206,10.609743
32207,10.924978
32208,7.72488
32209,4.468861
32210,11.232767
32211,16.539675
32212,4.779687
32213,4.8101892
32214,16.452753
32215,7.4086065
32216,19.436502
32217,4.290139
32218,8.617335
32219,6.3022532
32220,6.1390533
32221,12.409496
32222,13.217003
32223,5.1438017
32224,9.449785
32225,10.957411
32226,8.735997
32227,8.930508
32228,14.7708435
32229,10.354669
32230,14.636528
32231,4.46404
32232,5.4100595
32233,10.086449
32234,7.4762726
32235,10.981377
32236,12.977442
32237,8.594231
32238,10.034038
32239,5.4244065
32240,4.813238
32241,10.162231
32242,4.353715
32243,4.7952266
32244,11.994467
32245,5.922265
32246,4.932209
32247,13.128767
32248,8.468522
32249,11.9828005
32250,8.873816
32251,7.5182853
32252,10.194936
32253,10.911966
32254,11.863655
32255,14.367401
32256,14.574412
32257,7.3199453
32258,8.788354
32259,11.382436
32260,9.168385
32261,20.795317
32262,3.1104658
32263,10.882225
32264,17.016802
32265,9.921932
32266,9.791492
32267,4.5986834
32268,12.881573
32269,10.924678
32270,13.799907
32271,9.349065
32272,8.998451
32273,3.3899543
32274,15.520954
32275,11.556234
32276,13.173647
32277,15.349568
32278,9.996471
32279,4.2040343
32280,10.998199
32281,16.096514
32282,3.8260467
32283,5.81264
32284,14.769146
32285,9.381374
32286,15.264328
32287,12.037547
32288,7.026651
32289,10.156221
32290,8.04277
32291,12.1889305
32292,12.914643
32293,10.023668
32294,11.840763
32295,8.265398
32296,16.803171
32297,13.75747
32298,11.219091
32299,12.509299
32300,17.131983
32301,4.1858644
32302,5.347851
32303,12.082904
32304,16.927214
32305,15.555793
32306,9.248611
32307,4.955716
32308,10.325779
32309,11.300413
32310,4.595008
32311,7.1071367
32312,8.743483
32313,4.648471
32314,7.5704975
32315,8.87678
32316,4.353362
32317,13.316647
32318,14.231085
32319,8.471839
32320,12.826626
32321,9.177194
32322,9.910717
32323,9.876229
32324,8.628069
32325,14.505964
32326,13.343494
32327,12.115934
32328,14.701443
32329,7.3643894
32330,4.429162
32331,9.458168
32332,4.880584
32333,6.2960386
32334,8.831081
32335,8.972934
32336,4.478248
32337,11.61006
32338,7.689169
32339,14.2448225
32340,4.9324307
32341,11.158442
32342,13.886583
32343,9.298716
32344,3.961857
32345,9.774921
32346,10.944125
32347,5.6076875
32348,6.5692677
32349,12.150303
32350,10.078897
32351,8.01657
32352,18.282013
32353,14.251928
32354,4.9890532
32355,13.000786
32356,9.800698
32357,11.630894
32358,10.655342
32359,9.128647
32360,12.201992
32361,4.1240463
32362,15.856295
32363,12.692846
32364,13.593604
32365,17.757603
32366,14.742325
32367,5.6284533
32368,10.1605015
32369,8.998121
32370,6.1651983
32371,10.019091
32372,7.283063
32373,7.5118656
32374,9.646536
32375,10.285139
32376,10.174267
32377,16.100088
32378,10.3878145
32379,16.276487
32380,4.5620933
32381,13.072717
32382,5.0442495
32383,4.2358475
32384,9.86656
32385,4.719678
32386,15.340593
32387,7.5841875
32388,6.4536724
32389,9.591946
32390,18.120865
32391,13.104464
32392,14.371067
32393,9.670984
32394,7.36604
32395,3.1367948
32396,10.633488
32397,17.309374
32398,4.5913424
32399,12.389574
32400,9.868017
32401,16.109444
32402,13.126063
32403,3.6256967
32404,13.024139
32405,17.885466
32406,17.335579
32407,4.8379765
32408,5.053324
32409,15.495138
32410,6.098647
32411,17.262453
32412,10.107365
32413,5.7542076
32414,8.3813925
32415,8.664688
32416,9.448648
32417,2.7711189
32418,10.123279
32419,9.71204
32420,9.0366745
32421,9.414289
32422,4.920702
32423,6.6527085
32424,10.25902
32425,20.498014
32426,11.026162
32427,10.950875
32428,5.845829
32429,15.215233
32430,19.115358
32431,7.041408
32432,8.771181
32433,20.195726
32434,10.915044
32435,7.2520146
32436,5.7042127
32437,8.196554
32438,8.43791
32439,17.299675
32440,12.438061
32441,13.10952
32442,6.4084506
32443,10.065572
32444,9.957539
32445,9.425408
32446,11.706826
32447,9.160337
32448,10.062798
